Utility ID,Plant Code,Generator ID,Technology,Prime Mover,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Status,Synchronized to Transmission Grid,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Time from Cold Shutdown to Full Load
5748,887,6,Conventional Steam Coal,ST,J,X,X,183.30,0.85,157.00,167.00,47.00,N,OP,X,,,N,X,SUB,,,,,,NG,,,,12H
5517,889,1,Conventional Steam Coal,ST,S,X,X,625.10,0.85,576.00,590.00,250.00,N,OP,X,,,N,X,SUB,,OTH,,,,DFO,,,,OVER
5517,889,2,Conventional Steam Coal,ST,S,X,X,634.50,0.90,581.00,595.00,250.00,N,OP,X,,,N,X,SUB,,OTH,,,,DFO,,,,OVER
5517,889,3,Conventional Steam Coal,ST,S,X,X,634.50,0.90,621.00,630.00,250.00,N,OP,X,,,N,X,SUB,,,,,,DFO,,,,OVER
5517,891,6,Conventional Steam Coal,ST,S,X,X,488.00,0.90,431.00,435.00,95.00,N,OP,X,,,N,X,SUB,DFO,BIT,,,,DFO,,,,OVER
5517,892,1,Conventional Steam Coal,ST,S,X,X,75.00,0.80,66.00,68.00,25.00,N,OP,X,,,N,X,SUB,NG,,,,,NG,,,,12H
5517,892,2,Conventional Steam Coal,ST,S,X,X,231.30,0.85,218.00,226.00,80.00,N,OP,X,,,N,X,SUB,NG,,,,,NG,,,,12H
5517,898,4,Conventional Steam Coal,ST,S,X,X,112.50,0.85,89.50,92.20,35.00,N,OP,X,6,2016,N,X,SUB,NG,,,,,NG,,,,12H
5517,898,5,Conventional Steam Coal,ST,S,X,X,387.60,0.85,375.50,381.00,115.00,N,OP,X,6,2016,N,X,SUB,NG,,,,,NG,,,,OVER
12341,899,GT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,18.00,0.85,16.00,20.00,2.50,N,OP,X,,,N,X,NG,,,,,,,,,,1H
12341,899,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,18.00,0.85,17.10,20.00,2.50,N,OP,X,,,N,X,NG,,,,,,,,,,1H
12341,899,GT3,Natural Gas Fired Combustion Turbine,GT,S,X,X,18.00,0.85,16.90,20.00,2.50,N,OP,X,,,N,X,NG,,,,,,,,,,1H
12341,899,GT4,Natural Gas Fired Combustion Turbine,GT,S,X,X,18.00,0.85,16.70,20.00,2.50,N,OP,X,,,N,X,NG,,,,,,,,,,1H
12341,899,HY1,Conventional Hydroelectric,HY,S,X,X,0.90,0.80,0.80,0.80,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,12H
12341,899,HY2,Conventional Hydroelectric,HY,S,X,X,0.90,0.80,0.80,0.80,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,12H
12341,899,HY3,Conventional Hydroelectric,HY,S,X,X,0.90,0.80,0.80,0.80,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,12H
12341,899,HY4,Conventional Hydroelectric,HY,S,X,X,0.90,0.80,0.80,0.80,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,12H
56589,902,1,Geothermal,ST,S,X,X,55.00,0.90,10.00,10.00,1.80,N,OA,X,,,N,X,GEO,,,,,,,,,,12H
21581,903,1,Conventional Hydroelectric,HY,S,X,X,0.60,1.00,0.60,0.60,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
21581,903,2,Conventional Hydroelectric,HY,S,X,X,0.50,1.00,0.50,0.50,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
3255,905,1,Conventional Hydroelectric,HY,S,X,X,19.60,0.95,17.00,17.00,4.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
19436,913,GT2,Natural Gas Fired Combustion Turbine,GT,S,X,X,61.00,0.85,48.00,59.00,5.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
19436,913,GT3,Natural Gas Fired Combustion Turbine,GT,S,X,X,200.00,0.85,168.00,192.00,119.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
19436,913,GT4,Natural Gas Fired Combustion Turbine,GT,S,X,X,200.00,0.85,168.00,192.00,119.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
19436,913,GT5,Natural Gas Fired Combustion Turbine,GT,S,X,X,125.00,0.90,104.00,126.00,67.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
14624,917,1,Conventional Hydroelectric,HY,J,X,X,9.40,0.95,9.40,9.40,4.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
5932,925,2,Conventional Hydroelectric,HY,S,X,X,0.70,0.85,0.60,0.20,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
5932,925,3,Conventional Hydroelectric,HY,S,X,X,2.10,0.85,2.00,1.90,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
2188,934,2,Petroleum Liquids,IC,S,X,X,3.00,0.80,3.00,3.00,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
2188,934,5,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.00,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
2188,934,6,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.00,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
2188,934,7,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.00,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
2188,934,8,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.00,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
2188,934,IC1,Petroleum Liquids,IC,S,X,X,0.90,0.80,1.00,1.00,0.90,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
2188,934,IC3,Petroleum Liquids,IC,S,X,X,3.00,0.80,3.00,3.00,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
2634,935,1,Petroleum Liquids,IC,S,X,X,0.20,0.80,0.20,0.20,0.10,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
2634,935,2,Petroleum Liquids,IC,S,X,X,0.20,0.80,0.20,0.20,0.10,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
2634,935,3,Petroleum Liquids,IC,S,X,X,2.20,0.80,2.20,2.20,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
2634,935,4,Petroleum Liquids,IC,S,X,X,2.20,0.80,2.20,2.20,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
2634,935,5,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
2634,935,6,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
2634,935,7,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
3037,936,1,Petroleum Liquids,IC,S,X,X,3.00,0.80,3.00,3.00,1.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
3037,936,10,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.20,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
3037,936,7,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
3037,936,8,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.20,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
3037,936,9,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.20,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
3040,937,10,Petroleum Liquids,IC,S,X,X,1.70,0.80,1.60,1.60,0.80,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
3040,937,11,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,1.50,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
3040,937,12,Petroleum Liquids,IC,S,X,X,2.00,0.80,1.80,1.80,1.00,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
3040,937,13,Petroleum Liquids,IC,S,X,X,4.40,0.80,4.30,4.30,2.00,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
3040,937,14,Petroleum Liquids,IC,S,X,X,1.10,0.80,1.10,1.10,0.40,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
3040,937,7,Petroleum Liquids,IC,S,X,X,1.10,0.80,0.90,0.90,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
3040,937,8,Petroleum Liquids,IC,S,X,X,1.40,0.80,1.20,1.20,0.50,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
3040,937,9,Petroleum Liquids,IC,S,X,X,1.70,0.80,1.50,1.50,0.50,N,OP,X,,,N,X,DFO,NG,,,,,,,,,10M
6141,940,IC5,Petroleum Liquids,IC,S,X,X,2.40,0.80,2.40,2.40,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
6141,940,IC6,Petroleum Liquids,IC,S,X,X,2.40,0.80,2.40,2.40,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
6141,940,IC7,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
6192,941,1,Natural Gas Internal Combustion Engine,IC,S,X,X,1.50,0.80,1.30,1.30,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6192,941,2,Petroleum Liquids,IC,S,X,X,1.10,0.80,0.90,0.90,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
6192,941,4,Petroleum Liquids,IC,S,X,X,0.80,0.80,0.70,0.70,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
6192,941,5,Natural Gas Internal Combustion Engine,IC,S,X,X,3.50,0.80,2.80,2.80,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
6192,941,6,Petroleum Liquids,IC,S,X,X,2.20,0.80,2.00,2.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6192,941,7,Petroleum Liquids,IC,S,X,X,2.20,0.80,2.00,2.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
6764,943,1,Petroleum Liquids,IC,S,X,X,0.40,0.80,0.40,0.40,0.20,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
6764,943,10,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
6764,943,11,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
6764,943,12,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
6764,943,2,Petroleum Liquids,IC,S,X,X,0.40,0.80,0.40,0.40,0.20,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
6764,943,3,Petroleum Liquids,IC,S,X,X,0.60,0.80,0.60,0.60,0.30,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
6764,943,4,Petroleum Liquids,IC,S,X,X,1.00,0.80,1.00,1.00,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
6764,943,6,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
6764,943,7,Petroleum Liquids,IC,S,X,X,2.60,0.80,2.60,2.60,1.00,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
6764,943,8,Petroleum Liquids,IC,S,X,X,1.70,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
6764,943,9,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
7095,944,1,Natural Gas Internal Combustion Engine,IC,S,X,X,5.60,0.80,4.40,4.40,1.80,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,10,Onshore Wind Turbine,WT,S,X,X,1.50,,1.50,1.50,0.00,N,OP,X,,,N,X,WND,,,,,,,,,,10M
7095,944,11,Onshore Wind Turbine,WT,S,X,X,1.50,,1.50,1.50,0.00,N,OP,X,,,N,X,WND,,,,,,,,,,10M
7095,944,12,Solar Photovoltaic,PV,S,X,X,1.20,,0.90,0.90,,N,OP,X,,,N,X,SUN,,,,,,,,,,
7095,944,2,Natural Gas Internal Combustion Engine,IC,S,X,X,3.50,0.80,2.80,2.80,1.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,3,Natural Gas Internal Combustion Engine,IC,S,X,X,3.50,0.80,2.80,2.80,1.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,4,Natural Gas Internal Combustion Engine,IC,S,X,X,1.60,0.80,1.30,1.30,1.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,5A,Natural Gas Internal Combustion Engine,IC,S,X,X,4.40,0.80,3.40,3.40,1.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,6A,Natural Gas Internal Combustion Engine,IC,S,X,X,3.00,0.80,2.40,2.40,1.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,7,Natural Gas Internal Combustion Engine,IC,S,X,X,3.00,0.80,2.40,2.40,1.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
7095,944,9,Petroleum Liquids,IC,S,X,X,4.80,0.80,3.80,3.80,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
8573,946,IC1,Petroleum Liquids,IC,S,X,X,1.60,0.80,1.60,1.60,0.80,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
8573,946,IC2,Petroleum Liquids,IC,S,X,X,1.60,0.80,1.60,1.60,0.80,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
8573,946,IC3,Petroleum Liquids,IC,S,X,X,1.60,0.80,1.60,1.60,0.80,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
8573,946,IC5,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
8573,946,IC6,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
8573,946,IC7,Petroleum Liquids,IC,S,X,X,4.40,0.80,4.00,4.00,2.20,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
8573,946,IC8,Petroleum Liquids,IC,S,X,X,4.40,0.80,4.00,4.00,2.20,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
12167,948,2,Petroleum Liquids,IC,S,X,X,0.60,0.80,0.40,0.40,0.10,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
12167,948,5,Petroleum Liquids,IC,S,X,X,2.00,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
12167,948,6,Petroleum Liquids,IC,S,X,X,2.40,0.80,2.20,2.20,0.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,10M
12167,948,7,Petroleum Liquids,IC,S,X,X,1.10,0.80,1.00,1.00,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
12167,948,8,Petroleum Liquids,IC,S,X,X,1.10,0.80,1.00,1.00,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
12167,948,9,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
11736,949,10,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,11,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,12,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,13,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,5,Petroleum Liquids,IC,S,X,X,2.50,0.80,2.50,2.50,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
11736,949,6,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,7,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,8,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11736,949,9,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,11,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,12,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,13,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,14,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,15,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,16,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,17,Petroleum Liquids,IC,S,X,X,2.70,0.80,2.70,2.70,0.20,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
14840,955,GT1,Petroleum Liquids,GT,S,X,X,10.00,0.80,8.60,8.60,1.00,N,OP,X,,,N,X,JF,,,,,,,,,,1H
14840,955,HC1,Conventional Hydroelectric,HY,S,X,X,1.90,0.90,1.70,1.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
14840,955,HC2,Conventional Hydroelectric,HY,S,X,X,1.90,0.90,1.70,1.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
14840,955,HC3,Conventional Hydroelectric,HY,S,X,X,1.90,0.90,1.70,1.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
14840,955,HC4,Conventional Hydroelectric,HY,S,X,X,1.90,0.90,1.70,1.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
18445,956,1,Conventional Hydroelectric,HY,S,X,X,4.40,0.90,4.00,4.00,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
18445,956,2,Conventional Hydroelectric,HY,S,X,X,4.40,0.90,4.00,4.00,1.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
18445,956,3,Conventional Hydroelectric,HY,S,X,X,3.40,0.90,3.00,3.00,0.50,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
15388,957,1,Natural Gas Internal Combustion Engine,IC,S,X,X,2.30,0.80,2.30,2.30,0.50,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,10M
15388,957,2,Natural Gas Internal Combustion Engine,IC,S,X,X,3.00,0.80,3.00,3.00,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,10M
15388,957,3,Natural Gas Internal Combustion Engine,IC,S,X,X,3.40,0.80,3.40,3.40,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
15388,957,4,Natural Gas Internal Combustion Engine,IC,S,X,X,3.40,0.80,3.40,3.40,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
15388,957,5,Natural Gas Internal Combustion Engine,IC,S,X,X,4.40,0.80,4.40,4.40,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
15388,957,6,Natural Gas Internal Combustion Engine,IC,S,X,X,5.60,0.80,5.50,5.50,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
15388,957,7,Natural Gas Internal Combustion Engine,IC,S,X,X,7.00,0.80,7.00,7.00,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
15388,957,8,Natural Gas Internal Combustion Engine,IC,S,X,X,8.80,0.80,8.70,8.70,1.00,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
15686,958,10,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,11,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,12,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,13,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,14,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,15,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,16,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
15686,958,3,Petroleum Liquids,IC,S,X,X,1.20,0.90,0.70,0.80,0.60,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
15686,958,7,Petroleum Liquids,IC,S,X,X,5.20,0.90,4.70,4.70,0.60,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
15686,958,8,Petroleum Liquids,IC,S,X,X,4.00,0.90,3.00,3.00,0.60,N,SB,Y,,,N,X,DFO,,,,,,,,,,1H
15686,958,9,Petroleum Liquids,IC,S,X,X,1.80,0.90,1.80,1.80,0.60,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15772,959,1,Petroleum Liquids,IC,S,X,X,2.40,0.80,2.20,2.20,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15772,959,2,Petroleum Liquids,IC,S,X,X,1.10,0.80,0.90,1.00,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15772,959,3,Petroleum Liquids,IC,S,X,X,2.40,0.80,2.20,2.20,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15772,959,4,Petroleum Liquids,IC,S,X,X,3.50,0.80,3.00,3.00,1.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15772,959,7,Petroleum Liquids,IC,S,X,X,2.80,0.80,3.00,3.00,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
15772,959,8,Petroleum Liquids,IC,S,X,X,2.80,0.80,3.00,3.00,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16179,960,1,Petroleum Liquids,IC,S,X,X,0.90,0.80,0.60,0.60,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16179,960,10,Natural Gas Internal Combustion Engine,IC,S,X,X,2.50,0.80,2.00,2.00,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16179,960,3,Natural Gas Internal Combustion Engine,IC,S,X,X,2.50,0.80,2.00,2.00,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16179,960,4,Petroleum Liquids,IC,S,X,X,1.00,0.80,0.70,0.70,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16179,960,6,Natural Gas Internal Combustion Engine,IC,S,X,X,2.50,0.80,2.00,2.00,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16179,960,7,Natural Gas Internal Combustion Engine,IC,S,X,X,3.80,0.80,3.50,3.50,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16179,960,8,Petroleum Liquids,IC,S,X,X,1.00,0.80,0.50,0.50,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
16179,960,9,Natural Gas Internal Combustion Engine,IC,S,X,X,3.50,0.80,3.00,3.00,0.50,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
16179,960,SOL1,Solar Photovoltaic,PV,S,X,X,0.30,,0.30,0.30,0.00,N,OP,X,,,N,X,SUN,,,,,,,,,,
16179,961,1,Natural Gas Internal Combustion Engine,IC,S,X,X,2.50,0.80,1.60,1.60,0.50,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
16179,961,13,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
16179,961,14,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
16179,961,15,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.80,1.80,0.50,N,SB,Y,,,N,X,DFO,,,,,,,,,,10M
16179,961,2,Natural Gas Internal Combustion Engine,IC,S,X,X,2.50,0.80,2.00,2.00,0.50,N,SB,Y,,,N,X,NG,DFO,,,,,,,,,1H
17828,963,1,Conventional Steam Coal,ST,S,X,X,90.20,0.90,73.00,73.00,48.00,N,OP,X,,,N,X,BIT,DFO,,,,,DFO,NG,,,OVER
17828,963,2,Conventional Steam Coal,ST,S,X,X,90.20,0.95,65.00,65.00,48.00,N,OP,X,,,N,X,BIT,DFO,,,,,DFO,NG,,,OVER
17828,963,3,Conventional Steam Coal,ST,S,X,X,207.30,0.90,188.00,188.00,90.00,N,OP,X,,,N,X,BIT,DFO,NG,,,,DFO,NG,,,OVER
17828,963,4,Conventional Steam Coal,ST,S,X,X,230.10,0.85,208.00,208.00,75.00,N,OP,X,,,N,X,BIT,NG,,,,,NG,,,,OVER
17828,964,D1,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.70,1.70,1.70,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
17828,964,D2,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.70,1.70,1.70,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
17828,964,D3,Petroleum Liquids,IC,S,X,X,1.80,0.80,1.70,1.70,1.70,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
17828,965,1,Petroleum Liquids,GT,S,X,X,17.50,0.85,14.00,19.00,1.00,N,OP,X,,,N,X,DFO,,,,,,,,,,1H
18277,969,1,Petroleum Liquids,IC,S,X,X,4.30,0.80,4.30,4.30,1.00,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
18277,969,10,Petroleum Liquids,IC,S,X,X,2.40,0.80,2.20,2.40,0.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
18277,969,11,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
18277,969,12,Petroleum Liquids,IC,S,X,X,1.10,0.80,1.00,1.00,0.50,N,SB,Y,,,N,X,DFO,NG,,,,,,,,,1H
18277,969,13,Petroleum Liquids,IC,S,X,X,2.30,0.80,2.30,2.30,0.50,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
