Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name
8286,Hawaiian Commercial and Sugar Company,55864,Kaheka Hydro,Baldwin Ave (closest st),Puunene,HI,96784,MAUI,20.888600,-156.356900,HICC,,Hawaiian Electric Co Inc,Kamole Weir,111,NR,6,Industrial Non-CHP,,N,,N,,N,,N,X,,Maui Electric Co Ltd,11843,HI,69.00,,,
8286,Hawaiian Commercial and Sugar Company,58277,Paia Hydroelectric Plant,Baldwin Avenue,Paia,HI,96779,Maui,20.886700,-156.337800,,,Hawaiian Electric Co Inc,Kamaole Weir/Wailoa Ditch,111,NR,6,Industrial Non-CHP,,N,,N,,N,,N,X,,Maui Electric Co Ltd,11843,HI,69.00,,,
57372,Auwahi Wind Energy LLC,57996,Auwahi Wind Energy,20100 Piilani Hwy,Kula,HI,96790,Maui,20.596000,-156.318000,HICC,,,,22,NR,2,IPP Non-CHP,,N,,Y,11-236,N,,N,X,,Maui Electric Co Ltd,11843,HI,69.00,,,
8287,Hawaii Electric Light Co Inc,8083,Keahole,73-4249 Pukiawe Street,Kailua Kona,HI,96740,Hawaii,19.731700,-156.028300,HICC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
11843,Maui Electric Co Ltd,56055,Hana Substation,0 Kawai Ola Place,Hana,HI,96713,Maui,20.765833,-155.996111,HICC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Maui Electric Co Ltd,11843,HI,23.00,,,
57170,EDF Renewable Asset Holdings Inc.,56447,Hawi  Wind Farm,Upol 8 Road,Hawi,HI,96719,Hawaii,20.257252,-155.850382,HICC,,,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,Hawaii Electric Light Co Inc,8287,HI,31.50,,,
8287,Hawaii Electric Light Co Inc,7769,Lalamilo Windfarm,Waimea,Kamuela,HI,96743,Hawaii,20.023333,-155.746667,HICC,,,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Hawaii Electric Light Co Inc,8287,HI,12.70,,,
8287,Hawaii Electric Light Co Inc,768,Waimea,66-1591 Kawaihae Road,Kamuela,HI,96743,Hawaii,20.025200,-155.695500,HICC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
794,Apollo Energy Corp,56378,Pakini Nui Wind Farm,93-1373 South Point Rd.,Naalehu,HI,96772,Hawaii,18.974200,-155.691400,HICC,,,,22,NR,2,IPP Non-CHP,,N,,Y,06-285-000,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
794,Apollo Energy Corp,54390,Kamaoa Wind Farm,93-1373 South Point Road,Ka'u,HI,96772,Hawaii,18.992222,-155.668056,HICC,,,,22,NR,2,IPP Non-CHP,,N,,Y,83-328-000,N,,,X,,,,,,,,
12119,McGrath Light & Power Co,6555,McGrath,10 Mcguire Dr.,McGrath,AK,99627,Yukon Koyukuk,62.956990,-155.594997,ASCC,,,Glycol Closed System,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,McGrath Light & Power Co,12119,AK,2.40,,,
7972,Hamakua Energy Partners LP,55369,Hamakua Energy Plant,45-300 Lehua St.,Honokaa,HI,96727,Hawaii,20.093900,-155.471100,HICC,,,Wells,22,NR,2,IPP Non-CHP,,N,,N,,Y,98-14-000,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
54809,Wailuku Holding Company LLC,54827,Wailuku River Hydroelectric,Hilo Forest Reserve,Hilo,HI,96720,Hawaii,19.712994,-155.148570,HICC,,,Wailuku River,22,NR,2,IPP Non-CHP,,N,,Y,06-70-000.,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
8287,Hawaii Electric Light Co Inc,774,Waiau Hydro,Waianuenue Ave and Hwy 200,Hilo,HI,96720,Hawaii,19.720300,-155.118900,HICC,,,Wailuku River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,13.80,,,
8287,Hawaii Electric Light Co Inc,771,Puueo,117 Wainaku Avenue,Hilo,HI,96720,HAWAII,19.726400,-155.090800,HICC,,,Wailuku River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,13.80,,,
8287,Hawaii Electric Light Co Inc,6478,Shipman,20 Banyan Drive,Hilo,HI,96720,Hawaii,19.723900,-155.069000,HICC,,,Pacific Ocean,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,13.80,,,
8287,Hawaii Electric Light Co Inc,769,Kanoelehua,54 Halekauila Street,Hilo,HI,96720,Hawaii,19.705200,-155.062500,HICC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
8287,Hawaii Electric Light Co Inc,772,W H Hill,54 Halekauila Street,Hilo,HI,96720,Hawaii,19.704100,-155.060700,HICC,,,Wells,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
8287,Hawaii Electric Light Co Inc,7130,Puna,Puna Mill Road,Keaau,HI,96749,Hawaii,19.631600,-155.031300,HICC,,,Puna Well,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Hawaii Electric Light Co Inc,8287,HI,13.80,,,
3608,Puna Geothermal Venture,52028,Puna Geothermal Venture I,14-3860 Kapoho Pahoa Rd,Pahoa,HI,96778,Hawaii,19.478976,-154.888362,HICC,,,Water wells And Air Cooled,22,NR,2,IPP Non-CHP,,N,,Y,85-323-000,N,,,X,,Hawaii Electric Light Co Inc,8287,HI,69.00,,,
9188,I-N-N Electric Coop Inc,7183,Newhalen,1001 Fire Lane,Iliamna,AK,99606,Lake and Peninsula,59.899054,-154.698735,ASCC,,,Tazimina River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,I-N-N Electric Coop Inc,9188,AK,2.50,,,
10433,Kodiak Electric Assn Inc,71,Terror Lake,20 miles southwest of Kodiak,Kodiak,AK,99615,Kodiak Island,57.686100,-152.895000,ASCC,,,Terror Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kodiak Electric Assn Inc,10433,AK,138.00,,,
10433,Kodiak Electric Assn Inc,6282,Port Lions,20 miles west of Kodiak,Port Lions,AK,99660,Kodiak Island,57.864775,-152.855441,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kodiak Electric Assn Inc,10433,AK,12.47,,,
10433,Kodiak Electric Assn Inc,7723,Nymans Plant,Seafarer Dr. Building 12,Kodiak,AK,99619,Kodiak Island,57.731608,-152.507044,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kodiak Electric Assn Inc,10433,AK,67.00,,,
10433,Kodiak Electric Assn Inc,60250,Swampy Acres,Approx 4 MIles SW of Downtown,Kodiak,AK,99615,Kodiak Island,57.775560,-152.480280,,NA,No BA,,22,RE,1,Electric Utility,,N,,N,,N,,,,,Kodiak Electric Assn Inc,10433,AK,12.47,,,
10433,Kodiak Electric Assn Inc,57187,Pillar Mountain Wind Project,Pillar Mountain,Kodiak,AK,99615,KODIAK ISLAND,57.786900,-152.440600,ASCC,,,,22,RE,1,Electric Utility,N,N,,N,,N,,N,X,,Kodiak Electric Assn Inc,10433,AK,69.00,,,
10433,Kodiak Electric Assn Inc,58405,ESS Battery,891 Pillar Mountain Road,Kodiak,AK,99615,Kodiak Island,57.799167,-152.404167,,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kodiak Electric Assn Inc,10433,AK,12.47,,,
10433,Kodiak Electric Assn Inc,6281,Kodiak,615 Sargent St.,Kodiak,AK,99615,Kodiak Island,57.789956,-152.396982,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Kodiak Electric Assn Inc,10433,AK,67.00,,,
26616,North Slope Borough Power & Light,7487,NSB Anaktuvuk Pass,1024 Summer,Anaktuvuk Pass,AK,99721,North Slope,68.137950,-151.741017,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,North Slope Borough Power & Light,26616,AK,4.16,,,
19558,Homer Electric Assn Inc,6283,Seldovia,270 Winifred Avenue,Seldovia,AK,99663,Kenai Peninsula,59.439542,-151.713439,ASCC,,Chugach Electric Assn Inc,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Homer Electric Assn Inc,19558,AK,12.40,,,
19558,Homer Electric Assn Inc,6292,Bernice Lake,53318 Chevron Refinery Road,Nikiski,AK,99635,Kenai Peninsula,60.693500,-151.387400,ASCC,,Chugach Electric Assn Inc,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric & Energy Coop,49803,,69.00,115.00,,Enstar
18617,Tesoro Alaska Company LLC,52184,Tesoro Kenai Cogeneration Plant,54741 Tesoro Road,Kenai,AK,99611,Kenai Peninsula,60.677000,-151.381500,ASCC,,,,32411,NR,7,Industrial CHP,,Y,91-162-000,N,,N,,N,X,,Homer Electric Assn Inc,19558,AK,25.00,,,Kenai-Nikiski Pipeline
179,Agrium US Inc,54452,Agrium Kenai Nitrogen Operations,Mile 21.5 Kenai Spur Highway,Kenai,AK,99611,Kenai Peninsula,60.673200,-151.378400,ASCC,,,Wells,325311,NR,7,Industrial CHP,,N,,N,,N,,N,X,,Homer Electric Assn Inc,19558,AK,24.80,,,Enstar Natural Gas
19558,Homer Electric Assn Inc,55966,Nikiski Co-Generation,Milepost 21.4 Spur Highway,Nikiski,AK,99635,Kenai Peninsula,60.676539,-151.377713,ASCC,,Chugach Electric Assn Inc,well,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric & Energy Coop,49803,,115.00,,,Harvest Alaska - KBPL  
3522,Chugach Electric Assn Inc,96,Beluga,Beluga Power Plant,Beluga,AK,99682,Kenai Peninsula,61.186100,-151.035600,ASCC,,Chugach Electric Assn Inc,Well,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Chugach Electric Assn Inc,3522,AK,138.00,,,Alaska Pipeline Company
19558,Homer Electric Assn Inc,57206,Soldotna,41925 Sterling Highway,Soldotna,AK,99669,Kenai Peninsula,60.499444,-150.997222,ASCC,,Chugach Electric Assn Inc,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Homer Electric Assn Inc,19558,AK,115.00,,,Enstar 
26616,North Slope Borough Power & Light,7484,NSB Nuiqsut Utility,3300 Anaktuvuk Street,Nuiqsut,AK,99789,North Slope,70.220565,-150.993492,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,North Slope Borough Power & Light,26616,AK,4.16,,,Alpine Natural Gas Pipeline
19558,Homer Electric Assn Inc,7367,Bradley Lake,Bradley Lake,Homer,AK,99603,Kenai Peninsula,59.778620,-150.940150,ASCC,,Chugach Electric Assn Inc,Bradley Lake,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric & Energy Coop,49803,,115.00,,,
58422,Fire Island Wind LLC,58425,Fire Island Wind,725 East Fireweed Lane,Anchorage,AK,99503,Anchorage,61.130000,-150.243611,,,,,22,NR,2,IPP Non-CHP,X,N,,N,,N,,N,X,,Chugach Electric Assn Inc,3522,AK,34.50,,,
3522,Chugach Electric Assn Inc,6293,International,5601 Electron Dr.,Anchorage,AK,99518,Anchorage,61.168972,-149.911038,ASCC,,Chugach Electric Assn Inc,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Chugach Electric Assn Inc,3522,AK,138.00,,,Alaska Pipeline Company
3522,Chugach Electric Assn Inc,57036,Southcentral Power Project,5601 Electron Dr.,Anchorage,AK,99519,Anchorage,61.167417,-149.905304,ASCC,,Chugach Electric Assn Inc,AWWU,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Chugach Electric Assn Inc,3522,AK,138.00,,,Alaska Pipeline Company
599,Anchorage Municipal Light and Power,75,Anchorage 1,821 E. 1st Ave,Anchorage,AK,99501,Anchorage,61.222100,-149.866100,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Anchorage Municipal Light and Power,599,AK,115.00,,,Enstar Natural Gas
599,Anchorage Municipal Light and Power,6559,George M Sullivan Generation Plant 2,8700 Starview Drive,Anchorage,AK,99504,Anchorage,61.229713,-149.716744,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Anchorage Municipal Light and Power,599,AK,115.00,,,Enstar Natural Gas
3522,Chugach Electric Assn Inc,6291,Cooper Lake,Mile 12 Snug Harbor Road,Cooper Landing,AK,99572,KENAI PENINSULA,60.392331,-149.665603,ASCC,,Chugach Electric Assn Inc,Cooper Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Chugach Electric Assn Inc,3522,AK,69.00,,,
58368,Doyon Utilities LLC,58380,JBER Landfill Gas Power Plant,58900 Davis Highway,Anchorage,AK,99505,Anchorage,61.285000,-149.611667,,,,,928,RE,4,Commercial Non-CHP,,N,,N,,N,,N,X,,Anchorage Municipal Light and Power,599,AK,34.50,,,Enstar Natural Gas Company
16955,City of Seward - (AK),92,Seward (AK),605 SeaLion Avenue,Seward,AK,99664,Kenai Peninsula,60.130922,-149.435010,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City of Seward - (AK),16955,AK,150.00,,,
11824,Matanuska Electric Assn Inc,58989,Eklutna Generation Station,28705 Denaina Elders Road,Chugiak,AK,99567,Anchorage,61.457778,-149.351389,,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Matanuska Electric Assn Inc,11824,AK,115.00,,,APC's Beluga to Anchorage 20 inch Pipeline
599,Anchorage Municipal Light and Power,77,Eklutna Hydro Project,Mile 4 Old Glenn Hwy.,Palmer,AK,99645,Matanuska Susitna,61.475211,-149.150090,ASCC,,,Eklutna Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Chugach Electric Assn Inc,3522,AK,115.00,,,
7353,Golden Valley Elec Assn Inc,6288,Healy,2.5 Mile Healy Spur Road,Healy,AK,99743,Denali,63.854200,-148.950000,ASCC,,,Nenana River,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Golden Valley Elec Assn Inc,7353,AK,138.00,,,
7353,Golden Valley Elec Assn Inc,57935,Eva Creek Wind,Mile Post 10 Ferry Road,Healy,AK,99743,Denali,64.058333,-148.900000,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OP,Golden Valley Elec Assn Inc,7353,AK,138.00,,,
57494,TDX North Slope Generating Inc.,58117,TNSG South Plant,100 Power Plant Way,Deadhorse,AK,99374,North Slope,70.200000,-148.466667,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,TDX North Slope Generating Co,19277,AK,12.47,,,Norgasco Prudhoe Bay Alaska
57494,TDX North Slope Generating Inc.,58278,TNSG North Plant,100 Power Plant Way,Deadhorse,AK,99374,North Slope,70.235278,-148.383611,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,TDX North Slope Generating Co,19277,AK,12.47,,,Norgasco Prudhoe Bay Alaska
19511,University of Alaska,50711,University of Alaska Fairbanks,802 Alumni drive,Fairbanks,AK,99775,Fairbanks North Star,64.854171,-147.822075,ASCC,,,,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,69.00,,,Fairbanks natural gas distribution system
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,1206 First Ave.,Fairbanks,AK,99701,Fairbanks North Star,64.847743,-147.735063,ASCC,,,Chena River,22,NR,3,IPP CHP,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,12.50,,,
7353,Golden Valley Elec Assn Inc,57583,Battery Energy Storage System,925 Bidwell Ave & 901 Bidwell,Fairbanks,AK,99701,Fairbanks North Star,64.816700,-147.725000,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,138.00,,,
7353,Golden Valley Elec Assn Inc,6286,Fairbanks,758 Illinois Street,Fairbanks,AK,99701,Fairbanks North Star,64.854171,-147.719351,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,69.00,,,
56389,Doyon Utilities - Ft. Wainwright,50308,Utility Plants Section,Bldg 3595,Fort Wainwright,AK,99703,Fairbanks North Star,64.825601,-147.648627,ASCC,,,closed loop cooling pond,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,138.00,,,
7353,Golden Valley Elec Assn Inc,6285,North Pole,1150 H&H Lane,North Pole,AK,99705,Fairbanks North Star,64.735600,-147.348100,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,138.00,,,
22199,U S Air Force-Eielson AFB,50392,Eielson AFB Central Heat & Power Plant,2676 Industrail Ave,Eielson AFB,AK,99702,Fairbanks North Star,64.671410,-147.075988,ASCC,,,Cooling Pond / 3 Wells,928,NR,5,Commercial CHP,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,7.20,,,none
4329,Copper Valley Elec Assn Inc,6306,Valdez,527 West Egan,Valdez,AK,99686,Valdez Cordova,61.130300,-146.364700,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Copper Valley Elec Assn Inc,4329,AK,138.00,14.40,,
4329,Copper Valley Elec Assn Inc,58982,Allison Creek Hydro,Mile 1 Dayville Rd,Valdez,AK,99686,Valdez Cordova,61.084444,-146.353333,,,,Allison Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Copper Valley Elec Assn Inc,4329,AK,14.40,138.00,,
4329,Copper Valley Elec Assn Inc,390,Solomon Gulch,1455 Dayville road,Valdez,AK,99686,Valdez Cordova,61.082800,-146.303300,ASCC,,,Solomon Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Copper Valley Elec Assn Inc,4329,AK,14.40,138.00,,
4329,Copper Valley Elec Assn Inc,7841,Valdez Cogen,2.5 mile dayville road,Valdez,AK,99686,Valdez Cordova,61.083900,-146.252900,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Copper Valley Elec Assn Inc,4329,AK,14.40,138.00,,
40215,Cordova Electric Coop Inc,789,Orca,103 Orca Road,Cordova,AK,99574,Valdez Cordova,60.555000,-145.753100,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Cordova Electric Coop Inc,40215,AK,13.00,,,
7353,Golden Valley Elec Assn Inc,56325,Delta Power,1115 Richardson Highway,Delta Junction,AK,99737,Southeast Fairbanks,64.028056,-145.719444,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Golden Valley Elec Assn Inc,7353,AK,138.00,,,
19272,Doyon Utilities - Fort Greely,54834,Fort Greely Power Plant,606 Arctic Ave.,Delta Jct,AK,99731,SOUTHEAST FAIRBANKS,63.973572,-145.716581,ASCC,,,Cooling (Well #9),921,NR,4,Commercial Non-CHP,,N,,N,,N,,,X,,Golden Valley Elec Assn Inc,7353,AK,14.40,,,
40215,Cordova Electric Coop Inc,7042,Humpback Creek,Orca Inlet-Mile .05 Hmpbck Crk,Cordova,AK,99574,Valdez Cordova,60.612822,-145.679411,ASCC,,,Humpback Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Cordova Electric Coop Inc,40215,AK,13.00,,,
40215,Cordova Electric Coop Inc,7862,Power Creek,Mile 7 Power Creek Rd,Cordova,AK,99574,Valdez Cordova,60.588686,-145.604539,ASCC,,,Power Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Cordova Electric Coop Inc,40215,AK,13.00,,,
58488,Alaska Environmental Power,58511,Delta Wind Farm,Mile 1417.5 Alaska Hwy,Delta Junction,AK,99737,Southeast Fairbanks,64.013889,-145.596667,ASCC,,,,22,NR,2,IPP Non-CHP,,N,,N,,Y,Not Yet Assigned,,X,,Golden Valley Elec Assn Inc,7353,AK,25.00,,,
4329,Copper Valley Elec Assn Inc,6305,Glennallen,mile post 187 Glenn highway,Glennallen,AK,99588,Valdez Cordova,62.110415,-145.532529,ASCC,,,Well,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Copper Valley Elec Assn Inc,4329,AK,138.00,14.40,,
7833,Gwitchyaa Zhee Utility Co,7174,Gwitchyaa Zhee,Spruce St & Fifth Ave,Fort Yukon,AK,99740,Yukon Koyukuk,66.520800,-145.306400,ASCC,,,Yukon River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Gwitchyaa Zhee Utility Co,7833,AK,4.16,,,
26616,North Slope Borough Power & Light,7483,NSB Kaktovik Utility,439 Fourth Street,Kaktovik,AK,99747,North Slope,70.125617,-143.619033,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,North Slope Borough Power & Light,26616,AK,4.16,,,
219,Alaska Power and Telephone Co,406,Tok,Milepost 1314 AK Hwy,Tok,AK,99780,Southeast Fairbanks,63.335520,-142.999970,ASCC,,,Well,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,12.47,,,
219,Alaska Power and Telephone Co,7169,Northway,Milepost 1314 AK Hwy,Tok,AK,99764,Southeast Fairbanks,62.961700,-141.937200,ASCC,,,Well,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,14.40,,,
30150,CBY DBA Yakutat Power,6637,Yakutat,#1 Forest Hwy.,Yakutat,AK,99689,YAKUTAT,59.544553,-139.724306,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,CBY DBA Yakutat Power,30150,AK,4.16,,,
29297,Pelican Utility,6702,Pelican,1120 Salmon Way,Pelican,AK,99832,Skagway Hoonah Angoon,57.957197,-136.220095,ASCC,,,Pelican Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Pelican Utility,29297,AK,2.40,,,
219,Alaska Power and Telephone Co,69,Haines,241 Dalton St.,Haines,AK,99927,Haines,59.235931,-135.446228,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,12.47,,,
18963,Inside Passage Elec Coop Inc,7463,Hoonah,681 White Alice Rd,Hoonah,AK,99829,Skagway Hoonah Angoon,58.106432,-135.430740,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Inside Passage Elec Coop Inc,18963,AK,7.20,,,
219,Alaska Power and Telephone Co,56542,Kasidaya Creek Hydro,Near Kasidaya Creek,Skagway,AK,99840,Skagway Hoonah Angoon,59.407200,-135.340800,ASCC,,,Kawidaya Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,34.50,,,
219,Alaska Power and Telephone Co,66,Skagway,110 Spring St,Skagway,AK,99840,Skagway Hoonah Angoon,59.454500,-135.313100,,,,Dewey Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,2.40,,,
17271,City & Borough of Sitka - (AK),6801,Jarvis Street,103 Jarvis Street,Sitka,AK,99835,SITKA,57.049700,-135.312800,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,,X,,City & Borough of Sitka - (AK),17271,AK,69.00,,,
17271,City & Borough of Sitka - (AK),93,Riley#03a,SMC,Sitka,AK,99835,Sitka,57.051600,-135.229700,ASCC,,,Blue Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,City & Borough of Sitka - (AK),17271,AK,69.00,,,
219,Alaska Power and Telephone Co,7751,Goat Lake Hydro,110 Spring St,Skagway,AK,99840,Skagway Hoonah Angoon,59.535700,-135.212300,ASCC,,,Goat Lake,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,34.50,,,
17271,City & Borough of Sitka - (AK),313,Green Lake,SMC,Sitka,AK,99835,Sitka,56.986284,-135.122750,ASCC,,,Green Lake,22,RE,1,Electric Utility,,N,,N,,N,,,X,,City & Borough of Sitka - (AK),17271,AK,69.00,,,
213,Alaska Electric Light&Power Co,7250,Auke Bay,12480 Mendenhall Loop Rd.,Juneau,AK,99801,Juneau,58.387500,-134.644600,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric Light&Power Co,213,AK,69.00,,,
213,Alaska Electric Light&Power Co,59793,Industrial Plant,0 Barrett Avenue,Juneau,AK,99801,Juneau,58.367635,-134.608020,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,,,Alaska Electric Light&Power Co,213,AK,69.00,,,
18963,Inside Passage Elec Coop Inc,7462,Angoon,413 Katanook Way,Angoon,AK,99820,Skagway Hoonah Angoon,57.499166,-134.586140,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Inside Passage Elec Coop Inc,18963,AK,765.00,,,
213,Alaska Electric Light&Power Co,64,Lemon Creek,5601 Tonsgard Ct.,Juneau,AK,99801,Juneau,58.353600,-134.495300,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric Light&Power Co,213,AK,69.00,,,
213,Alaska Electric Light&Power Co,65,Salmon Creek 1,2750 Channel Vista Dr.,Juneau,AK,99801,Juneau,58.326900,-134.463100,ASCC,,,Salmon Creek Reservoir,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric Light&Power Co,213,AK,69.00,,,
213,Alaska Electric Light&Power Co,63,Gold Creek,700 Capital Ave.,Juneau,AK,99801,Juneau,58.310700,-134.417400,ASCC,,,Gold Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Electric Light&Power Co,213,AK,12.00,,,
213,Alaska Electric Light&Power Co,62,Annex Creek,Annex Creek,Juneau,AK,99801,Juneau,58.317600,-134.101000,ASCC,,,Annex Creek Lake,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric Light&Power Co,213,AK,23.00,,,
213,Alaska Electric Light&Power Co,57085,Lake Dorothy Hydroelectric Project,Lake Dorothy,Juneau,AK,99801,JUNEAU,58.232500,-134.053300,ASCC,,,Lake Dorothy,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric Light&Power Co,213,AK,138.00,,,
18963,Inside Passage Elec Coop Inc,7464,Kake,Keku Road,Kake,AK,99830,Wrangell Petersburg,56.962983,-133.922557,ASCC,,,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Inside Passage Elec Coop Inc,18963,AK,765.00,,,
213,Alaska Electric Light&Power Co,78,Snettisham,Port Snettisham,Juneau,AK,99801,Juneau,58.141500,-133.737000,ASCC,,,Long Lake And Crater Lake,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Alaska Electric Light&Power Co,213,AK,138.00,,,
219,Alaska Power and Telephone Co,421,Craig (AK),401 7th Street,Craig,AK,99921,Prince of Wales Ketchikan,55.476910,-133.148690,ASCC,,,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Alaska Power and Telephone Co,219,AK,12.47,,,
